#Chabrier 2019 EOS table for H and He mixture with Y = 0.2725 and X = 1 - Y. Nonideal effects from Howard 2023 are also accounted for 
T[K]	P[dyne_cm-2]	rho[g_cm-3]
11220184.54301963	1584893.1924611141	1.5586076328364853e-09
11220184.54301963	1778279.4100389227	1.6574979802149956e-09
11220184.54301963	1995262.3149688789	1.77075174654839e-09
11220184.54301963	2238721.13856834	1.8998862849379656e-09
11220184.54301963	2511886.4315095795	2.0471824745427887e-09
11220184.54301963	2818382.931264455	2.2150556591394643e-09
11220184.54301963	3162277.6601683795	2.406254624303266e-09
11220184.54301963	3548133.8923357534	2.624218416932719e-09
11220184.54301963	3981071.7055349736	2.8719102483851966e-09
11220184.54301963	4466835.92150963	3.1536503647757005e-09
11220184.54301963	5011872.336272725	3.4742191332848724e-09
11220184.54301963	5623413.251903491	3.838312466636287e-09
11220184.54301963	6309573.444801929	4.2520023038071464e-09
11220184.54301963	7079457.84384138	4.72201691994121e-09
11220184.54301963	7943282.347242814	5.2551052092115836e-09
11220184.54301963	8912509.38133746	5.859994506030362e-09
11220184.54301963	10000000.0	6.54528325288227e-09
11220184.54301963	11220184.54301963	7.321165137901956e-09
11220184.54301963	12589254.117941676	8.19842975439453e-09
11220184.54301963	14125375.44622754	9.188775637189177e-09
11220184.54301963	15848931.92461114	1.030519344369001e-08
11220184.54301963	17782794.100389227	1.1561450994414501e-08
11220184.54301963	19952623.149688788	1.2972161374240878e-08
11220184.54301963	22387211.3856834	1.4555004454081376e-08
11220184.54301963	25118864.315095793	1.6330983599926573e-08
11220184.54301963	28183829.31264455	1.8323664976020357e-08
11220184.54301963	31622776.601683795	2.0559490253541373e-08
11220184.54301963	35481338.92335753	2.306812747551477e-08
11220184.54301963	39810717.05534974	2.5882864733717727e-08
11220184.54301963	44668359.2150963	2.9041051881432757e-08
11220184.54301963	50118723.36272725	3.258459614330835e-08
11220184.54301963	56234132.51903491	3.6560518198768534e-08
11220184.54301963	63095734.4480193	4.1021576117861067e-08
11220184.54301963	70794578.4384138	4.60269654287928e-08
11220184.54301963	79432823.47242814	5.164310460662399e-08
11220184.54301963	89125093.8133746	5.7944516406078936e-08
11220184.54301963	100000000.0	6.501481673322341e-08
11220184.54301963	112201845.43019636	7.294782417773674e-08
11220184.54301963	125892541.17941675	8.184880492859556e-08
11220184.54301963	141253754.4622754	9.183586959244568e-08
11220184.54301963	158489319.24611133	1.0304154044959272e-07
11220184.54301963	177827941.0038923	1.1561450994414522e-07
11220184.54301963	199526231.49688798	1.297216137424088e-07
11220184.54301963	223872113.856834	1.4555004454081376e-07
11220184.54301963	251188643.15095794	1.6330983599926574e-07
11220184.54301963	281838293.12644535	1.832366497602035e-07
11220184.54301963	316227766.0168379	2.0559490253541379e-07
11220184.54301963	354813389.2335755	2.3068127475514773e-07
11220184.54301963	398107170.5534973	2.5882864733717725e-07
11220184.54301963	446683592.150963	2.904105188143275e-07
11220184.54301963	501187233.6272722	3.258459614330835e-07
11220184.54301963	562341325.1903491	3.6560518198768535e-07
11220184.54301963	630957344.4801933	4.1021576117861077e-07
11220184.54301963	707945784.384138	4.60269654287928e-07
11220184.54301963	794328234.7242814	5.164310460662398e-07
11220184.54301963	891250938.1337456	5.794451640607892e-07
11220184.54301963	1000000000.0	6.501481673322341e-07
11220184.54301963	1122018454.3019636	7.294929580265508e-07
11220184.54301963	1258925411.7941673	8.185045611891186e-07
11220184.54301963	1412537544.6227546	9.183772225845217e-07
11220184.54301963	1584893192.4611135	1.0304154044959273e-06
11220184.54301963	1778279410.038923	1.1561684231246015e-06
11220184.54301963	1995262314.9688797	1.2972423070270035e-06
11220184.54301963	2238721138.5683393	1.4555298081855538e-06
11220184.54301963	2511886431.50958	1.6331313055707874e-06
11220184.54301963	2818382931.264454	1.8323664976020356e-06
11220184.54301963	3162277660.1683793	2.055990501379648e-06
11220184.54301963	3548133892.335755	2.306859284417511e-06
11220184.54301963	3981071705.534972	2.5883386885942732e-06
11220184.54301963	4466835921.509631	2.904163774586516e-06
11220184.54301963	5011872336.272722	3.258459614330835e-06
11220184.54301963	5623413251.903491	3.656125575839029e-06
11220184.54301963	6309573444.801932	4.1022403673367836e-06
11220184.54301963	7079457843.841379	4.602789396134343e-06
11220184.54301963	7943282347.242815	5.1644146437281204e-06
11220184.54301963	8912509381.337456	5.794568535930248e-06
11220184.54301963	9999999999.999846	6.501612832031247e-06
11220184.54301963	11220184543.019634	7.29492958026551e-06
11220184.54301963	12589254117.941673	8.185045611891189e-06
11220184.54301963	14125375446.227543	9.183772225845215e-06
11220184.54301963	15848931924.611135	1.0304361917504146e-05
11220184.54301963	17782794100.38923	1.1561684231246016e-05
11220184.54301963	19952623149.688797	1.2972423070270036e-05
11220184.54301963	22387211385.683395	1.4555298081855537e-05
11220184.54301963	25118864315.095802	1.6331313055707876e-05
11220184.54301963	28183829312.64454	1.832403463148682e-05
11220184.54301963	31622776601.683796	2.055990501379648e-05
11220184.54301963	35481338923.35755	2.3068592844175112e-05
11220184.54301963	39810717055.349724	2.5883460715564216e-05
11220184.54301963	44668359215.09632	2.9041720584062944e-05
11220184.54301963	50118723362.72722	3.258534643999981e-05
11220184.54301963	56234132519.03491	3.6561360045502565e-05
11220184.54301963	63095734448.01933	4.1022520685432326e-05
11220184.54301963	70794578438.41379	4.602802525103917e-05
11220184.54301963	79432823472.42816	5.16442937467427e-05
11220184.54301963	89125093813.37454	5.794585064323677e-05
11220184.54301963	100000000000.0	6.501631377193693e-05
11220184.54301963	112201845430.19637	7.294950388280012e-05
11220184.54301963	125892541179.41675	8.185068958867459e-05
11220184.54301963	141253754462.2754	9.183798421583444e-05
11220184.54301963	158489319246.11133	0.00010304391309605864
11220184.54301963	177827941003.89227	0.00011561717209726553
11220184.54301963	199526231496.88797	0.000129724600727338
11220184.54301963	223872113856.834	0.00014555339599302709
11220184.54301963	251188643150.95795	0.0001633135963904978
11220184.54301963	281838293126.4453	0.00018324139165320092
11220184.54301963	316227766016.83795	0.0002056002230268651
11220184.54301963	354813389233.5755	0.0002306872444447423
11220184.54301963	398107170553.4973	0.00025883534543906885
11220184.54301963	446683592150.963	0.0002904180342082587
11220184.54301963	501187233627.2722	0.00032585439384376537
11220184.54301963	562341325190.3491	0.00036561464330808465
11220184.54301963	630957344480.1932	0.0004102275470348111
11220184.54301963	707945784384.1381	0.0004602828782360846
11220184.54301963	794328234724.2814	0.0005164458835801103
11220184.54301963	891250938133.7455	0.0005794735019599415
11220184.54301963	1000000000000.0	0.0006501799629780391
11220184.54301963	1122018454301.963	0.0007295139170787277
11220184.54301963	1258925411794.1675	0.0008185304123029506
11220184.54301963	1412537544622.754	0.0009184062280113052
11220184.54301963	1584893192461.1143	0.001030468736374542
11220184.54301963	1778279410038.9229	0.0011562049387934604
11220184.54301963	1995262314968.8787	0.0012972869784206352
11220184.54301963	2238721138568.34	0.0014555799303135853
11220184.54301963	2511886431509.5796	0.0016331875435234078
11220184.54301963	2818382931264.4546	0.0018324665631693558
11220184.54301963	3162277660168.3794	0.0020561086438733813
11220184.54301963	3548133892335.7534	0.0023069918424757163
11220184.54301963	3981071705534.973	0.0025884874211818437
11220184.54301963	4466835921509.63	0.0029043389389218455
11220184.54301963	5011872336272.725	0.0032587218870180953
11220184.54301963	5623413251903.49	0.0036563565229603173
11220184.54301963	6309573444801.93	0.004102499494268835
11220184.54301963	7079457843841.381	0.0046031861323915235
11220184.54301963	7943282347242.8125	0.005164859789130167
11220184.54301963	8912509381337.459	0.005795084525103604
11220184.54301963	10000000000000.0	0.006502191781405976
11220184.54301963	11220184543019.629	0.007295599979076981
11220184.54301963	12589254117941.676	0.008185986298859574
11220184.54301963	14125375446227.541	0.009184827693983474
11220184.54301963	15848931924611.14	0.010305575562969134
11220184.54301963	17782794100389.227	0.011563078940231595
11220184.54301963	19952623149688.79	0.01297428670004232
11220184.54301963	22387211385683.4	0.01455738910885201
11220184.54301963	25118864315095.797	0.016333705807222463
11220184.54301963	28183829312644.547	0.01832714133600874
11220184.54301963	31622776601683.797	0.020563449435483105
11220184.54301963	35481338923357.53	0.023072635546850205
11220184.54301963	39810717055349.734	0.025888518971265168
11220184.54301963	44668359215096.305	0.029047561704663313
11220184.54301963	50118723362727.25	0.032591993221925394
11220184.54301963	56234132519034.914	0.03656965989532774
11220184.54301963	63095734448019.305	0.04103206727045598
11220184.54301963	70794578438413.81	0.046039796788904075
11220184.54301963	79432823472428.14	0.051657737298732034
11220184.54301963	89125093813374.6	0.05796236833173406
11220184.54301963	100000000000000.0	0.06503647422711593
11220184.54301963	112201845430196.3	0.0729724987864942
11220184.54301963	125892541179416.62	0.0818785856909444
11220184.54301963	141253754462275.53	0.09186983418976195
11220184.54301963	158489319246111.4	0.10308234614422641
11220184.54301963	177827941003892.25	0.11566335357886548
11220184.54301963	199526231496887.88	0.12978018524196488
11220184.54301963	223872113856833.78	0.14561709438694637
11220184.54301963	251188643150958.22	0.16338891519868856
11220184.54301963	281838293126445.5	0.18333017010365038
11220184.54301963	316227766016837.94	0.20570568457625382
11220184.54301963	354813389233575.3	0.23081220453069162
11220184.54301963	398107170553496.94	0.2589851563097525
11220184.54301963	446683592150963.44	0.29059472067798964
11220184.54301963	501187233627272.5	0.32606773308196113
11220184.54301963	562341325190349.06	0.36586450454399233
11220184.54301963	630957344480193.0	0.41051945370825044
11220184.54301963	707945784384137.4	0.46062773990700134
11220184.54301963	794328234724282.1	0.5168587732947598
11220184.54301963	891250938133746.0	0.5799404436783873
11220184.54301963	1000000000000000.0	0.650729290787959
11220184.54301963	1122018454301962.9	0.7301665671615862
11220184.54301963	1258925411794166.2	0.8192932885124796
11220184.54301963	1412537544622755.5	0.919308931305429
11220184.54301963	1584893192461114.0	1.031520173961875
11220184.54301963	1778279410038922.8	1.157442035462296
11220184.54301963	1995262314968879.0	1.2987507348605802
11220184.54301963	2238721138568337.8	1.4572713531620536
11220184.54301963	2511886431509582.0	1.6351857377152388
11220184.54301963	2818382931264455.0	1.8347774601488283
11220184.54301963	3162277660168379.0	2.058761128130725
11220184.54301963	3548133892335753.0	2.3100746641030088
11220184.54301963	3981071705534969.0	2.592081801100117
11220184.54301963	4466835921509635.0	2.9084928885300716
11220184.54301963	5011872336272725.0	3.2635616014345583
11220184.54301963	5623413251903491.0	3.6619158818713156
11220184.54301963	6309573444801930.0	4.108893761459624
11220184.54301963	7079457843841374.0	4.610327946015341
11220184.54301963	7943282347242822.0	5.173076156463683
11220184.54301963	8912509381337459.0	5.804357738097338
11220184.54301963	1e+16	6.512707619297995
11220184.54301963	1.1220184543019628e+16	7.307313767938328
11220184.54301963	1.258925411794166e+16	8.198885213030135
11220184.54301963	1.4125375446227554e+16	9.198989069975545
11220184.54301963	1.5848931924611142e+16	10.32103587979822
11220184.54301963	1.778279410038923e+16	11.57972446097634
11220184.54301963	1.9952623149688788e+16	12.99140584654839
11220184.54301963	2.238721138568338e+16	14.575001852304633
11220184.54301963	2.5118864315095824e+16	16.350924797841994
11220184.54301963	2.8183829312644548e+16	18.342712337422498
11220184.54301963	3.1622776601683796e+16	20.576123371541225
11220184.54301963	3.548133892335753e+16	23.080346319939643
11220184.54301963	3.98107170553497e+16	25.88800707517449
11220184.54301963	4.4668359215096344e+16	29.03504124654983
11220184.54301963	5.011872336272725e+16	32.562205023285586
11220184.54301963	5.623413251903491e+16	36.51501305273979
11220184.54301963	6.3095734448019304e+16	40.94271529936356
11220184.54301963	7.079457843841373e+16	45.90255689103735
11220184.54301963	7.943282347242822e+16	51.45776599733238
11220184.54301963	8.912509381337458e+16	57.67415725666512
11220184.54301963	1e+17	64.63185541690176
11220184.54301963	1.122018454301963e+17	72.41725618689482
11220184.54301963	1.2589254117941662e+17	81.12108642834909
11220184.54301963	1.4125375446227554e+17	90.85194951140845
11220184.54301963	1.5848931924611142e+17	101.72049800025006
11220184.54301963	1.778279410038923e+17	113.86006993922793
11220184.54301963	1.9952623149688787e+17	127.40438019503848
11220184.54301963	2.2387211385683376e+17	142.51019291399174
11220184.54301963	2.5118864315095824e+17	159.34368224341472
11220184.54301963	2.8183829312644547e+17	178.08652308139028
11220184.54301963	3.162277660168379e+17	198.9445112136174
11220184.54301963	3.548133892335753e+17	222.13077166160096
11220184.54301963	3.981071705534969e+17	247.87343332699245
11220184.54301963	4.4668359215096346e+17	276.43027720797426
11220184.54301963	5.0118723362727245e+17	308.07869438594764
11220184.54301963	5.6234132519034906e+17	343.09495297081094
11220184.54301963	6.309573444801929e+17	381.8032630132842
11220184.54301963	7.079457843841373e+17	424.52302064026907
11220184.54301963	7.943282347242821e+17	471.6354386497043
11220184.54301963	8.912509381337459e+17	523.4905860369176
11220184.54301963	1e+18	580.5181850543983
11220184.54301963	1.1220184543019652e+18	643.1185060669194
11220184.54301963	1.258925411794166e+18	711.7589647616827
11220184.54301963	1.4125375446227553e+18	786.8949213980615
11220184.54301963	1.584893192461111e+18	869.0571073752174
11220184.54301963	1.7782794100389228e+18	958.7443668167729
11220184.54301963	1.9952623149688827e+18	1056.529236943402
11220184.54301963	2.238721138568338e+18	1162.9891793405477
11220184.54301963	2.5118864315095823e+18	1278.7527801139206
11220184.54301963	2.8183829312644495e+18	1404.4801357259973
11220184.54301963	3.1622776601683794e+18	1540.8679853286753
11220184.54301963	3.5481338923357604e+18	1688.641634336025
11220184.54301963	3.981071705534969e+18	1848.6319630074213
11220184.54301963	4.466835921509635e+18	2021.6619094563528
11220184.54301963	5.011872336272715e+18	2208.580321543521
11220184.54301963	5.623413251903491e+18	2410.462476774517
11220184.54301963	6.309573444801944e+18	2628.2529502775387
11220184.54301963	7.079457843841373e+18	2863.072137839965
11220184.54301963	7.943282347242822e+18	3116.1221450159237
11220184.54301963	8.912509381337441e+18	3388.783428371428
11220184.54301963	1e+19	3682.2501645602606
11220184.54301963	1.1220184543019653e+19	3998.0810839524333
11220184.54301963	1.2589254117941662e+19	4337.907621207459
11220184.54301963	1.4125375446227554e+19	4703.435277259747
11220184.54301963	1.5848931924611109e+19	5096.483972587186
11220184.54301963	1.7782794100389229e+19	5519.064023477899
11220184.54301963	1.9952623149688828e+19	5973.117373159346
11220184.54301963	2.238721138568338e+19	6461.200452887295
11220184.54301963	2.5118864315095822e+19	6985.619851066777
11220184.54301963	2.818382931264449e+19	7549.242612569924
11220184.54301963	3.162277660168379e+19	8154.419172524784
11220184.54301963	3.5481338923357606e+19	8804.800755328768
11220184.54301963	3.9810717055349694e+19	9503.2672480197
11220184.54301963	4.466835921509635e+19	10253.527922816462
11220184.54301963	5.011872336272715e+19	11059.200002187576
11220184.54301963	5.623413251903491e+19	11924.445402386871
11220184.54301963	6.309573444801943e+19	12853.703732879978
11220184.54301963	7.079457843841374e+19	13851.140933997782
11220184.54301963	7.943282347242822e+19	14921.123876207052
11220184.54301963	8.91250938133744e+19	16070.643749415505
11220184.54301963	1e+20	17305.366296733777
11220184.54301963	1.1220184543019654e+20	18630.912931781706
11220184.54301963	1.2589254117941663e+20	20054.428059500508
11220184.54301963	1.4125375446227555e+20	21581.760529128314
11220184.54301963	1.5848931924611108e+20	23223.717259662593
11220184.54301963	1.778279410038923e+20	24984.38351976395
11220184.54301963	1.995262314968883e+20	26874.56870817395
11220184.54301963	2.2387211385683375e+20	28905.646601741162
11220184.54301963	2.511886431509582e+20	31087.57134417177
11220184.54301963	2.8183829312644494e+20	33429.92266600893
11220184.54301963	3.1622776601683794e+20	35943.72276962831
11220184.54301963	3.54813389233576e+20	38641.61380361213
11220184.54301963	3.981071705534969e+20	41541.99584711815
11220184.54301963	4.466835921509635e+20	44657.140140010146
11220184.54301963	5.011872336272715e+20	48001.96334133164
11220184.54301963	5.6234132519034906e+20	51590.09128309473
11220184.54301963	6.309573444801942e+20	55447.69860301342
11220184.54301963	7.079457843841373e+20	59592.37407029963
11220184.54301963	7.943282347242822e+20	64045.605347184806
11220184.54301963	8.91250938133744e+20	68824.06868465504
11220184.54301963	1e+21	73963.09761391579
11220184.54301963	1.1220184543019653e+21	79484.58243749861
11220184.54301963	1.2589254117941662e+21	85416.89251799483
11220184.54301963	1.4125375446227555e+21	91781.90249513322
11220184.54301963	1.5848931924611107e+21	98633.0638693681
11220184.54301963	1.7782794100389228e+21	105993.949348851
11220184.54301963	1.995262314968883e+21	113907.60296158811
11220184.54301963	2.2387211385683378e+21	122427.2448371649
11220184.54301963	2.511886431509582e+21	131564.59313713617
11220184.54301963	2.8183829312644495e+21	141398.65212565963
11220184.54301963	3.1622776601683794e+21	151981.76660975933
11220184.54301963	3.5481338923357606e+21	163354.9796430353
11220184.54301963	3.9810717055349697e+21	175581.17252412497
11220184.54301963	4.466835921509635e+21	188750.7989825499
11220184.54301963	5.011872336272714e+21	202906.47267286386
11220184.54301963	5.623413251903491e+21	218143.85830222818
11220184.54301963	6.309573444801943e+21	234547.09906532048
11220184.54301963	7.079457843841373e+21	252192.30687749822
11220184.54301963	7.943282347242821e+21	271189.9511490666
11220184.54301963	8.91250938133744e+21	291669.2413717238
11220184.54301963	1e+22	313693.4929152727
11220184.54301963	1.1220184543019653e+22	337439.3046747413
11220184.54301963	1.2589254117941662e+22	362975.08356711734
11220184.54301963	1.4125375446227553e+22	390542.70078935544
11220184.54301963	1.5848931924611107e+22	420179.0330277286
11220184.54301963	1.7782794100389228e+22	452188.19380522554
11220184.54301963	1.995262314968883e+22	486665.2596138091
11220184.54301963	2.2387211385683378e+22	523843.3888881382
11220184.54301963	2.511886431509582e+22	563937.5471970928
11220184.54301963	2.8183829312644493e+22	607191.7009822994
11220184.54301963	3.1622776601683792e+22	653809.5461227422
11220184.54301963	3.5481338923357603e+22	703989.5007281312
11220184.54301963	3.981071705534969e+22	757812.3471145841
11220184.54301963	4.4668359215096344e+22	815664.3651784823
11220184.54301963	5.011872336272715e+22	877686.0175214993
11220184.54301963	5.6234132519034915e+22	943884.8838294777
11220184.54301963	6.309573444801942e+22	1014578.5643927305
11220184.54301963	7.0794578438413735e+22	1089906.3309251466
11220184.54301963	7.943282347242821e+22	1169725.6726121174
11220184.54301963	8.912509381337442e+22	1253899.6949632082
11220184.54301963	1e+23	1342268.39773783
12589254.117941663	10.0	1e-09
12589254.117941663	11.220184543019654	1e-09
12589254.117941663	12.589254117941662	1e-09
12589254.117941663	14.125375446227554	1e-09
12589254.117941663	15.84893192461111	1e-09
12589254.117941663	17.78279410038923	1e-09
12589254.117941663	19.95262314968883	1e-09
12589254.117941663	22.387211385683376	1e-09
12589254.117941663	25.11886431509582	1e-09
12589254.117941663	28.183829312644495	1e-09
12589254.117941663	31.622776601683796	1e-09
12589254.117941663	35.481338923357605	1e-09
12589254.117941663	39.81071705534969	1e-09
12589254.117941663	44.66835921509635	1e-09
12589254.117941663	50.118723362727145	1e-09
12589254.117941663	56.23413251903491	1e-09
12589254.117941663	63.09573444801943	1e-09
12589254.117941663	70.79457843841374	1e-09
12589254.117941663	79.43282347242823	1e-09
12589254.117941663	89.12509381337442	1e-09
12589254.117941663	100.0	1e-09
12589254.117941663	112.2018454301963	1e-09
12589254.117941663	125.89254117941661	1e-09
12589254.117941663	141.25375446227554	1e-09
12589254.117941663	158.48931924611142	1e-09
12589254.117941663	177.82794100389228	1e-09
12589254.117941663	199.52623149688787	1e-09
12589254.117941663	223.87211385683378	1e-09
12589254.117941663	251.1886431509582	1e-09
12589254.117941663	281.8382931264455	1e-09
12589254.117941663	316.2277660168379	1e-09
12589254.117941663	354.8133892335753	1e-09
12589254.117941663	398.10717055349687	1e-09
12589254.117941663	446.6835921509635	1e-09
12589254.117941663	501.1872336272725	1e-09
12589254.117941663	562.341325190349	1e-09
12589254.117941663	630.957344480193	1e-09
12589254.117941663	707.9457843841373	1e-09
12589254.117941663	794.3282347242822	1e-09
12589254.117941663	891.2509381337459	1e-09
12589254.117941663	1000.0	1e-09
12589254.117941663	1122.018454301963	1e-09
12589254.117941663	1258.9254117941662	1e-09
12589254.117941663	1412.5375446227554	1e-09
12589254.117941663	1584.893192461114	1e-09
12589254.117941663	1778.2794100389226	1e-09
12589254.117941663	1995.2623149688786	1e-09
12589254.117941663	2238.7211385683377	1e-09
12589254.117941663	2511.886431509582	1e-09
12589254.117941663	2818.382931264455	1e-09
12589254.117941663	3162.277660168379	1e-09
12589254.117941663	3548.133892335753	1e-09
12589254.117941663	3981.071705534969	1e-09
12589254.117941663	4466.835921509635	1e-09
12589254.117941663	5011.872336272725	1e-09
12589254.117941663	5623.41325190349	1e-09
12589254.117941663	6309.573444801929	1e-09
12589254.117941663	7079.457843841374	1e-09
12589254.117941663	7943.282347242822	1e-09
12589254.117941663	8912.509381337459	1e-09
12589254.117941663	10000.0	1e-09
12589254.117941663	11220.18454301963	1e-09
12589254.117941663	12589.25411794166	1e-09
12589254.117941663	14125.375446227554	1e-09
12589254.117941663	15848.93192461114	1e-09
12589254.117941663	17782.79410038923	1e-09
12589254.117941663	19952.62314968879	1e-09
12589254.117941663	22387.211385683375	1e-09
12589254.117941663	25118.864315095823	1e-09
12589254.117941663	28183.82931264455	1e-09
12589254.117941663	31622.776601683792	1e-09
12589254.117941663	35481.33892335753	1e-09
12589254.117941663	39810.71705534969	1e-09
12589254.117941663	44668.359215096345	1e-09
12589254.117941663	50118.72336272725	1e-09
12589254.117941663	56234.13251903491	1e-09
12589254.117941663	63095.7344480193	1e-09
12589254.117941663	70794.57843841374	1e-09
12589254.117941663	79432.82347242822	1e-09
12589254.117941663	89125.0938133746	1e-09
12589254.117941663	100000.00000000001	1e-09
12589254.117941663	112201.8454301963	1e-09
12589254.117941663	125892.54117941661	1e-09
12589254.117941663	141253.75446227554	1e-09
12589254.117941663	158489.3192461114	1e-09
12589254.117941663	177827.94100389228	1e-09
12589254.117941663	199526.23149688786	1e-09
12589254.117941663	223872.1138568338	1e-09
12589254.117941663	251188.64315095823	1e-09
12589254.117941663	281838.2931264455	1e-09
12589254.117941663	316227.76601683797	1e-09
12589254.117941663	354813.3892335753	1e-09
12589254.117941663	398107.1705534969	1e-09
12589254.117941663	446683.5921509635	1e-09
12589254.117941663	501187.23362727254	1e-09
12589254.117941663	562341.325190349	1e-09
12589254.117941663	630957.344480193	1e-09
12589254.117941663	707945.7843841374	1e-09
12589254.117941663	794328.2347242822	1.0033724141630534e-09
12589254.117941663	891250.9381337459	1.1830718705416037e-09
12589254.117941663	1000000.0	1.2264251148237426e-09
12589254.117941663	1122018.454301963	1.2760028274801774e-09
12589254.117941663	1258925.4117941675	1.3329613653557978e-09
12589254.117941663	1412537.544622754	1.3986219697933554e-09
12589254.117941663	1584893.1924611141	1.4738264242670057e-09
12589254.117941663	1778279.4100389227	1.5600955264432058e-09
12589254.117941663	1995262.3149688789	1.6588794749145868e-09
12589254.117941663	2238721.13856834	1.7718361225678456e-09
12589254.117941663	2511886.4315095795	1.9010601066287873e-09
12589254.117941663	2818382.931264455	2.048257796785648e-09
12589254.117941663	3162277.6601683795	2.2160532589652683e-09
12589254.117941663	3548133.8923357534	2.407154853101232e-09
12589254.117941663	3981071.7055349736	2.625049082251669e-09
12589254.117941663	4466835.92150963	2.8726518333159054e-09
12589254.117941663	5011872.336272725	3.1542788894323827e-09
12589254.117941663	5623413.251903491	3.4747051787507194e-09
12589254.117941663	6309573.444801929	3.838773808415988e-09
12589254.117941663	7079457.84384138	4.252343654291872e-09
12589254.117941663	7943282.347242814	4.722301658449992e-09
12589254.117941663	8912509.38133746	5.255422468239915e-09
12589254.117941663	10000000.0	5.860348597610917e-09
12589254.117941663	11220184.54301963	6.5454151694462776e-09
12589254.117941663	12589254.117941676	7.321165137901956e-09
12589254.117941663	14125375.44622754	8.19842975439453e-09
12589254.117941663	15848931.92461114	9.188775637189177e-09
12589254.117941663	17782794.100389227	1.030519344369001e-08
12589254.117941663	19952623.149688788	1.1561450994414501e-08
12589254.117941663	22387211.3856834	1.2972161374240878e-08
12589254.117941663	25118864.315095793	1.4555004454081376e-08
12589254.117941663	28183829.31264455	1.6330983599926573e-08
12589254.117941663	31622776.601683795	1.8323664976020357e-08
12589254.117941663	35481338.92335753	2.0559490253541373e-08
12589254.117941663	39810717.05534974	2.306812747551477e-08
12589254.117941663	44668359.2150963	2.5882864733717727e-08
12589254.117941663	50118723.36272725	2.9041051881432757e-08
12589254.117941663	56234132.51903491	3.258459614330835e-08
12589254.117941663	63095734.4480193	3.6560518198768534e-08
12589254.117941663	70794578.4384138	4.1021576117861067e-08
12589254.117941663	79432823.47242814	4.60269654287928e-08
12589254.117941663	89125093.8133746	5.164310460662399e-08
12589254.117941663	100000000.0	5.7944516406078936e-08
12589254.117941663	112201845.43019636	6.501481673322341e-08
12589254.117941663	125892541.17941675	7.294782417773674e-08
12589254.117941663	141253754.4622754	8.184880492859556e-08
12589254.117941663	158489319.24611133	9.183586959244568e-08
12589254.117941663	177827941.0038923	1.0304154044959272e-07
12589254.117941663	199526231.49688798	1.1561450994414522e-07
12589254.117941663	223872113.856834	1.297216137424088e-07
12589254.117941663	251188643.15095794	1.4555004454081376e-07
12589254.117941663	281838293.12644535	1.6330983599926574e-07
12589254.117941663	316227766.0168379	1.832366497602035e-07
12589254.117941663	354813389.2335755	2.0559490253541379e-07
12589254.117941663	398107170.5534973	2.3068127475514773e-07
12589254.117941663	446683592.150963	2.5882864733717725e-07
12589254.117941663	501187233.6272722	2.904105188143275e-07
12589254.117941663	562341325.1903491	3.258459614330835e-07
12589254.117941663	630957344.4801933	3.6560518198768535e-07
12589254.117941663	707945784.384138	4.1021576117861077e-07
12589254.117941663	794328234.7242814	4.60269654287928e-07
12589254.117941663	891250938.1337456	5.164310460662398e-07
12589254.117941663	1000000000.0	5.794451640607892e-07
12589254.117941663	1122018454.3019636	6.501612832031246e-07
12589254.117941663	1258925411.7941673	7.294929580265508e-07
12589254.117941663	1412537544.6227546	8.185045611891186e-07
12589254.117941663	1584893192.4611135	9.183772225845217e-07
12589254.117941663	1778279410.038923	1.0304154044959273e-06
12589254.117941663	1995262314.9688797	1.1561684231246015e-06
12589254.117941663	2238721138.5683393	1.2972423070270035e-06
12589254.117941663	2511886431.50958	1.4555298081855538e-06
12589254.117941663	2818382931.264454	1.6331313055707874e-06
12589254.117941663	3162277660.1683793	1.8323664976020356e-06
12589254.117941663	3548133892.335755	2.055990501379648e-06
12589254.117941663	3981071705.534972	2.306859284417511e-06
12589254.117941663	4466835921.509631	2.5883386885942732e-06
12589254.117941663	5011872336.272722	2.904163774586516e-06
12589254.117941663	5623413251.903491	3.2585253494013168e-06
12589254.117941663	6309573444.801932	3.656125575839029e-06
12589254.117941663	7079457843.841379	4.1022403673367836e-06
12589254.117941663	7943282347.242815	4.602789396134343e-06
12589254.117941663	8912509381.337456	5.1644146437281204e-06
12589254.117941663	9999999999.999846	5.794568535930248e-06
12589254.117941663	11220184543.019634	6.501612832031247e-06
12589254.117941663	12589254117.941673	7.29492958026551e-06
12589254.117941663	14125375446.227543	8.185045611891189e-06
12589254.117941663	15848931924.611135	9.183772225845215e-06
12589254.117941663	17782794100.38923	1.0304361917504146e-05
12589254.117941663	19952623149.688797	1.1561684231246016e-05
12589254.117941663	22387211385.683395	1.2972423070270036e-05
12589254.117941663	25118864315.095802	1.4555298081855537e-05
12589254.117941663	28183829312.64454	1.6331313055707876e-05
12589254.117941663	31622776601.683796	1.832403463148682e-05
12589254.117941663	35481338923.35755	2.055990501379648e-05
12589254.117941663	39810717055.349724	2.3068592844175112e-05
12589254.117941663	44668359215.09632	2.588338688594273e-05
12589254.117941663	50118723362.72722	2.9041637745865156e-05
12589254.117941663	56234132519.03491	3.258525349401316e-05
12589254.117941663	63095734448.01933	3.6561360045502565e-05
12589254.117941663	70794578438.41379	4.1022520685432326e-05
12589254.117941663	79432823472.42816	4.602802525103917e-05
12589254.117941663	89125093813.37454	5.16442937467427e-05
