#Chabrier 2019 EOS table for H and He mixture with Y = 0.2423 and X = 1 - Y. Nonideal effects from Howard 2023 are also accounted for 
T[K]	P[dyne_cm-2]	rho[g_cm-3]
25118864.315095823	1.4125375446227554e+17	40.09328026302499
25118864.315095823	1.5848931924611142e+17	44.97482044678257
25118864.315095823	1.778279410038923e+17	50.450460484592845
25118864.315095823	1.9952623149688787e+17	56.590007906671595
25118864.315095823	2.2387211385683376e+17	63.47346715223024
25118864.315095823	2.5118864315095824e+17	71.18929428827308
25118864.315095823	2.8183829312644547e+17	79.84062408295704
25118864.315095823	3.162277660168379e+17	89.53668321935257
25118864.315095823	3.548133892335753e+17	100.40076028681825
25118864.315095823	3.981071705534969e+17	112.57443203516235
25118864.315095823	4.4668359215096346e+17	126.21160460396554
25118864.315095823	5.0118723362727245e+17	141.48633286967342
25118864.315095823	5.6234132519034906e+17	158.5902354963017
25118864.315095823	6.309573444801929e+17	177.7313600135702
25118864.315095823	7.079457843841373e+17	199.15731493509642
25118864.315095823	7.943282347242821e+17	223.12288074625343
25118864.315095823	8.912509381337459e+17	249.9276726584874
25118864.315095823	1e+18	279.88537200160863
25118864.315095823	1.1220184543019652e+18	313.3562843858873
25118864.315095823	1.258925411794166e+18	350.74206617598867
25118864.315095823	1.4125375446227553e+18	392.4628085010723
25118864.315095823	1.584893192461111e+18	439.0058664390663
25118864.315095823	1.7782794100389228e+18	490.8776530580147
25118864.315095823	1.9952623149688827e+18	548.663638007659
25118864.315095823	2.238721138568338e+18	612.9932994699793
25118864.315095823	2.5118864315095823e+18	684.5166488742806
25118864.315095823	2.8183829312644495e+18	763.9938451543211
25118864.315095823	3.1622776601683794e+18	852.2032023863218
25118864.315095823	3.5481338923357604e+18	949.9980325135357
25118864.315095823	3.981071705534969e+18	1058.3206064392652
25118864.315095823	4.466835921509635e+18	1178.1453791583847
25118864.315095823	5.011872336272715e+18	1310.5047099446747
25118864.315095823	5.623413251903491e+18	1456.5490053214746
25118864.315095823	6.309573444801944e+18	1617.4860173238287
25118864.315095823	7.079457843841373e+18	1794.5879825886739
25118864.315095823	7.943282347242822e+18	1989.2825882648553
25118864.315095823	8.912509381337441e+18	2202.9155189700527
25118864.315095823	1e+19	2437.0868403159066
25118864.315095823	1.1220184543019653e+19	2693.3618430587176
25118864.315095823	1.2589254117941662e+19	2973.461360691042
25118864.315095823	1.4125375446227554e+19	3279.2438672302305
25118864.315095823	1.5848931924611109e+19	3612.4545930476334
25118864.315095823	1.7782794100389229e+19	3975.183104076551
25118864.315095823	1.9952623149688828e+19	4369.674439185091
25118864.315095823	2.238721138568338e+19	4798.017013654914
25118864.315095823	2.5118864315095822e+19	5262.766174894987
25118864.315095823	2.818382931264449e+19	5766.347254854841
25118864.315095823	3.162277660168379e+19	6311.584256945636
25118864.315095823	3.5481338923357606e+19	6901.294115909581
25118864.315095823	3.9810717055349694e+19	7538.736391058677
25118864.315095823	4.466835921509635e+19	8227.186031863626
25118864.315095823	5.011872336272715e+19	8970.365406933148
25118864.315095823	5.623413251903491e+19	9771.839976477328
25118864.315095823	6.309573444801943e+19	10636.01198308339
25118864.315095823	7.079457843841374e+19	11567.250650987227
25118864.315095823	7.943282347242822e+19	12570.366450597745
25118864.315095823	8.91250938133744e+19	13650.656677044584
25118864.315095823	1e+20	14813.776783256295
25118864.315095823	1.1220184543019654e+20	16064.920969215615
25118864.315095823	1.2589254117941663e+20	17412.631128769797
25118864.315095823	1.4125375446227555e+20	18860.189764139715
25118864.315095823	1.5848931924611108e+20	20419.180950448466
25118864.315095823	1.778279410038923e+20	22095.315591163137
25118864.315095823	1.995262314968883e+20	23897.872584280143
25118864.315095823	2.2387211385683375e+20	25834.458894840667
25118864.315095823	2.511886431509582e+20	27916.790868421635
25118864.315095823	2.8183829312644494e+20	30158.688534503028
25118864.315095823	3.1622776601683794e+20	32567.775283163774
25118864.315095823	3.54813389233576e+20	35153.5370499543
25118864.315095823	3.981071705534969e+20	37938.86869332478
25118864.315095823	4.466835921509635e+20	40931.585217371285
25118864.315095823	5.011872336272715e+20	44149.56028284347
25118864.315095823	5.6234132519034906e+20	47601.11213256098
25118864.315095823	6.309573444801942e+20	51314.35639362313
25118864.315095823	7.079457843841373e+20	55309.925732893105
25118864.315095823	7.943282347242822e+20	59601.56307919608
25118864.315095823	8.91250938133744e+20	64220.0578885134
25118864.315095823	1e+21	69177.8172290261
25118864.315095823	1.1220184543019653e+21	74516.11184463248
25118864.315095823	1.2589254117941662e+21	80252.52263653345
25118864.315095823	1.4125375446227555e+21	86421.61927501786
25118864.315095823	1.5848931924611107e+21	93051.34795140251
25118864.315095823	1.7782794100389228e+21	100177.03782767674
25118864.315095823	1.995262314968883e+21	107856.97164151471
25118864.315095823	2.2387211385683378e+21	116094.84514494875
25118864.315095823	2.511886431509582e+21	124982.19271745815
25118864.315095823	2.8183829312644495e+21	134512.3354278418
25118864.315095823	3.1622776601683794e+21	144789.33551471453
25118864.315095823	3.5481338923357606e+21	155833.35111524703
25118864.315095823	3.9810717055349697e+21	167726.94169512118
25118864.315095823	4.466835921509635e+21	180515.00199177826
25118864.315095823	5.011872336272714e+21	194283.12271460838
25118864.315095823	5.623413251903491e+21	209126.95829950017
25118864.315095823	6.309573444801943e+21	225093.5482063621
25118864.315095823	7.079457843841373e+21	242266.95155710538
25118864.315095823	7.943282347242821e+21	260757.3904259122
25118864.315095823	8.91250938133744e+21	280696.06507117226
25118864.315095823	1e+22	302162.1547318095
25118864.315095823	1.1220184543019653e+22	325319.2003601814
25118864.315095823	1.2589254117941662e+22	350241.38647834444
25118864.315095823	1.4125375446227553e+22	377092.5321840056
25118864.315095823	1.5848931924611107e+22	406016.6416374516
25118864.315095823	1.7782794100389228e+22	437261.7922011084
25118864.315095823	1.995262314968883e+22	470889.23374022427
25118864.315095823	2.2387211385683378e+22	507223.23972960864
25118864.315095823	2.511886431509582e+22	546380.2247142434
25118864.315095823	2.8183829312644493e+22	588565.6169136188
25118864.315095823	3.1622776601683792e+22	634030.9315404104
25118864.315095823	3.5481338923357603e+22	682845.524747131
25118864.315095823	3.981071705534969e+22	735092.8995547087
25118864.315095823	4.4668359215096344e+22	790808.8307453505
25118864.315095823	5.011872336272715e+22	849799.1125772756
25118864.315095823	5.6234132519034915e+22	912132.4423554956
25118864.315095823	6.309573444801942e+22	977394.0872140906
25118864.315095823	7.0794578438413735e+22	1045142.649728423
25118864.315095823	7.943282347242821e+22	1114628.491637582
25118864.315095823	8.912509381337442e+22	1184646.4346756001
25118864.315095823	1e+23	1253687.5261999443
28183829.31264455	10.0	1e-09
28183829.31264455	11.220184543019654	1e-09
28183829.31264455	12.589254117941662	1e-09
28183829.31264455	14.125375446227554	1e-09
28183829.31264455	15.84893192461111	1e-09
28183829.31264455	17.78279410038923	1e-09
28183829.31264455	19.95262314968883	1e-09
28183829.31264455	22.387211385683376	1e-09
28183829.31264455	25.11886431509582	1e-09
28183829.31264455	28.183829312644495	1e-09
28183829.31264455	31.622776601683796	1e-09
28183829.31264455	35.481338923357605	1e-09
28183829.31264455	39.81071705534969	1e-09
28183829.31264455	44.66835921509635	1e-09
28183829.31264455	50.118723362727145	1e-09
28183829.31264455	56.23413251903491	1e-09
28183829.31264455	63.09573444801943	1e-09
28183829.31264455	70.79457843841374	1e-09
28183829.31264455	79.43282347242823	1e-09
28183829.31264455	89.12509381337442	1e-09
28183829.31264455	100.0	1e-09
28183829.31264455	112.2018454301963	1e-09
28183829.31264455	125.89254117941661	1e-09
28183829.31264455	141.25375446227554	1e-09
28183829.31264455	158.48931924611142	1e-09
28183829.31264455	177.82794100389228	1e-09
28183829.31264455	199.52623149688787	1e-09
28183829.31264455	223.87211385683378	1e-09
28183829.31264455	251.1886431509582	1e-09
28183829.31264455	281.8382931264455	1e-09
28183829.31264455	316.2277660168379	1e-09
28183829.31264455	354.8133892335753	1e-09
28183829.31264455	398.10717055349687	1e-09
28183829.31264455	446.6835921509635	1e-09
28183829.31264455	501.1872336272725	1e-09
28183829.31264455	562.341325190349	1e-09
28183829.31264455	630.957344480193	1e-09
28183829.31264455	707.9457843841373	1e-09
28183829.31264455	794.3282347242822	1e-09
28183829.31264455	891.2509381337459	1e-09
28183829.31264455	1000.0	1e-09
28183829.31264455	1122.018454301963	1e-09
28183829.31264455	1258.9254117941662	1e-09
28183829.31264455	1412.5375446227554	1e-09
28183829.31264455	1584.893192461114	1e-09
28183829.31264455	1778.2794100389226	1e-09
28183829.31264455	1995.2623149688786	1e-09
28183829.31264455	2238.7211385683377	1e-09
28183829.31264455	2511.886431509582	1e-09
28183829.31264455	2818.382931264455	1e-09
28183829.31264455	3162.277660168379	1e-09
28183829.31264455	3548.133892335753	1e-09
28183829.31264455	3981.071705534969	1e-09
28183829.31264455	4466.835921509635	1e-09
28183829.31264455	5011.872336272725	1e-09
28183829.31264455	5623.41325190349	1e-09
28183829.31264455	6309.573444801929	1e-09
28183829.31264455	7079.457843841374	1e-09
28183829.31264455	7943.282347242822	1e-09
28183829.31264455	8912.509381337459	1e-09
28183829.31264455	10000.0	1e-09
28183829.31264455	11220.18454301963	1e-09
28183829.31264455	12589.25411794166	1e-09
28183829.31264455	14125.375446227554	1e-09
28183829.31264455	15848.93192461114	1e-09
28183829.31264455	17782.79410038923	1e-09
28183829.31264455	19952.62314968879	1e-09
28183829.31264455	22387.211385683375	1e-09
28183829.31264455	25118.864315095823	1e-09
28183829.31264455	28183.82931264455	1e-09
28183829.31264455	31622.776601683792	1e-09
28183829.31264455	35481.33892335753	1e-09
28183829.31264455	39810.71705534969	1e-09
28183829.31264455	44668.359215096345	1e-09
28183829.31264455	50118.72336272725	1e-09
28183829.31264455	56234.13251903491	1e-09
28183829.31264455	63095.7344480193	1e-09
28183829.31264455	70794.57843841374	1e-09
28183829.31264455	79432.82347242822	1e-09
28183829.31264455	89125.0938133746	1e-09
28183829.31264455	100000.00000000001	1e-09
28183829.31264455	112201.8454301963	1e-09
28183829.31264455	125892.54117941661	1e-09
28183829.31264455	141253.75446227554	1e-09
28183829.31264455	158489.3192461114	1e-09
28183829.31264455	177827.94100389228	1e-09
28183829.31264455	199526.23149688786	1e-09
28183829.31264455	223872.1138568338	1e-09
28183829.31264455	251188.64315095823	1e-09
28183829.31264455	281838.2931264455	1e-09
28183829.31264455	316227.76601683797	1e-09
28183829.31264455	354813.3892335753	1e-09
28183829.31264455	398107.1705534969	1e-09
28183829.31264455	446683.5921509635	1e-09
28183829.31264455	501187.23362727254	1e-09
28183829.31264455	562341.325190349	1e-09
28183829.31264455	630957.344480193	1e-09
28183829.31264455	707945.7843841374	1e-09
28183829.31264455	794328.2347242822	1e-09
28183829.31264455	891250.9381337459	1e-09
28183829.31264455	1000000.0	1e-09
28183829.31264455	1122018.454301963	1e-09
28183829.31264455	1258925.4117941675	1e-09
28183829.31264455	1412537.544622754	1e-09
28183829.31264455	1584893.1924611141	1e-09
28183829.31264455	1778279.4100389227	1.0029975437106426e-09
28183829.31264455	1995262.3149688789	1.1829285530492249e-09
28183829.31264455	2238721.13856834	1.2224482054718607e-09
28183829.31264455	2511886.4315095795	1.268368004947742e-09
28183829.31264455	2818382.931264455	1.3218289145054118e-09
28183829.31264455	3162277.6601683795	1.384043791379809e-09
28183829.31264455	3548133.8923357534	1.4558582232506394e-09
28183829.31264455	3981071.7055349736	1.5386549114519994e-09
28183829.31264455	4466835.92150963	1.6338759138224474e-09
28183829.31264455	5011872.336272725	1.7432909418446342e-09
28183829.31264455	5623413.251903491	1.868349748420985e-09
28183829.31264455	6309573.444801929	2.0112691091649576e-09
28183829.31264455	7079457.84384138	2.1743950095534918e-09
28183829.31264455	7943282.347242814	2.360402397836685e-09
28183829.31264455	8912509.38133746	2.572651152107378e-09
28183829.31264455	10000000.0	2.8140172412530854e-09
28183829.31264455	11220184.54301963	3.0887271503497248e-09
28183829.31264455	12589254.117941676	3.401457144969715e-09
28183829.31264455	14125375.44622754	3.756789341009882e-09
28183829.31264455	15848931.92461114	4.1606687969464225e-09
28183829.31264455	17782794.100389227	4.619682841293378e-09
28183829.31264455	19952623.149688788	5.140426448410661e-09
28183829.31264455	22387211.3856834	5.731217112551101e-09
28183829.31264455	25118864.315095793	6.401168433046505e-09
28183829.31264455	28183829.31264455	7.159554534665808e-09
28183829.31264455	31622776.601683795	8.017163855162548e-09
28183829.31264455	35481338.92335753	8.985432551100399e-09
28183829.31264455	39810717.05534974	1.0077058273890054e-08
28183829.31264455	44668359.2150963	1.1305483897343326e-08
28183829.31264455	50118723.36272725	1.2684961567632919e-08
28183829.31264455	56234132.51903491	1.4232760970995291e-08
28183829.31264455	63095734.4480193	1.5969420465125442e-08
28183829.31264455	70794578.4384138	1.7917984466378217e-08
28183829.31264455	79432823.47242814	2.010430923517227e-08
28183829.31264455	89125093.8133746	2.2557405972856672e-08
28183829.31264455	100000000.0	2.5309825782726514e-08
28183829.31264455	112201845.43019636	2.8398091603386775e-08
28183829.31264455	125892541.17941675	3.1863182845957636e-08
28183829.31264455	141253754.4622754	3.5751079165962205e-08
28183829.31264455	158489319.24611133	4.0113370585420034e-08
28183829.31264455	177827941.0038923	4.500794206109482e-08
28183829.31264455	199526231.49688798	5.049974158270192e-08
28183829.31264455	223872113.856834	5.666164199327188e-08
28183829.31264455	251188643.15095794	6.357540796750211e-08
28183829.31264455	281838293.12644535	7.133278097931342e-08
28183829.31264455	316227766.0168379	8.003669665546972e-08
28183829.31264455	354813389.2335755	8.980265066880523e-08
28183829.31264455	398107170.5534973	1.0076023129563217e-07
28183829.31264455	446683592.150963	1.1305483897343347e-07
28183829.31264455	501187233.6272722	1.268496156763292e-07
28183829.31264455	562341325.1903491	1.423276097099529e-07
28183829.31264455	630957344.4801933	1.5969420465125444e-07
28183829.31264455	707945784.384138	1.7917984466378214e-07
28183829.31264455	794328234.7242814	2.010430923517227e-07
28183829.31264455	891250938.1337456	2.2557405972856674e-07
28183829.31264455	1000000000.0	2.5309825782726514e-07
28183829.31264455	1122018454.3019636	2.8398091603386773e-07
28183829.31264455	1258925411.7941673	3.1863182845957636e-07
28183829.31264455	1412537544.6227546	3.575107916596221e-07
28183829.31264455	1584893192.4611135	4.0113370585420037e-07
28183829.31264455	1778279410.038923	4.500794206109482e-07
28183829.31264455	1995262314.9688797	5.049974158270191e-07
28183829.31264455	2238721138.5683393	5.666164199327188e-07
28183829.31264455	2511886431.50958	6.35754079675021e-07
28183829.31264455	2818382931.264454	7.133278097931343e-07
28183829.31264455	3162277660.1683793	8.003669665546972e-07
28183829.31264455	3548133892.335755	8.980449574884388e-07
28183829.31264455	3981071705.534972	1.0076023129563216e-06
28183829.31264455	4466835921.509631	1.1305716179158072e-06
28183829.31264455	5011872336.272722	1.2684961567632917e-06
28183829.31264455	5623413251.903491	1.4232760970995291e-06
28183829.31264455	6309573444.801932	1.5969420465125443e-06
28183829.31264455	7079457843.841379	1.7917984466378218e-06
28183829.31264455	7943282347.242815	2.010472229714072e-06
28183829.31264455	8912509381.337456	2.2557405972856674e-06
28183829.31264455	9999999999.999846	2.5309825782726515e-06
28183829.31264455	11220184543.019634	2.8398091603386773e-06
28183829.31264455	12589254117.941673	3.1863182845957633e-06
28183829.31264455	14125375446.227543	3.5751813705555774e-06
28183829.31264455	15848931924.611135	4.011337058542004e-06
28183829.31264455	17782794100.38923	4.500794206109482e-06
28183829.31264455	19952623149.688797	5.049974158270191e-06
28183829.31264455	22387211385.683395	5.666164199327187e-06
28183829.31264455	25118864315.095802	6.357671418413721e-06
28183829.31264455	28183829312.64454	7.133278097931343e-06
28183829.31264455	31622776601.683796	8.003669665546971e-06
28183829.31264455	35481338923.35755	8.980265066880522e-06
28183829.31264455	39810717055.349724	1.0076023129563216e-05
28183829.31264455	44668359215.09632	1.1305716179158075e-05
28183829.31264455	50118723362.72722	1.2684961567632919e-05
28183829.31264455	56234132519.03491	1.4232760970995293e-05
28183829.31264455	63095734448.01933	1.5969420465125444e-05
28183829.31264455	70794578438.41379	1.7917984466378218e-05
28183829.31264455	79432823472.42816	2.010472229714072e-05
28183829.31264455	89125093813.37454	2.2557405972856675e-05
28183829.31264455	100000000000.0	2.531034579693529e-05
28183829.31264455	112201845430.19637	2.8398675068925522e-05
28183829.31264455	125892541179.41675	3.18638375050595e-05
28183829.31264455	141253754462.2754	3.575181370555578e-05
28183829.31264455	158489319246.11133	4.011419475239944e-05
28183829.31264455	177827941003.89227	4.500886679165521e-05
28183829.31264455	199526231496.88797	5.050077914745593e-05
28183829.31264455	223872113856.834	5.666280616007332e-05
28183829.31264455	251188643150.95795	6.35767141841372e-05
28183829.31264455	281838293126.4453	7.133424657848332e-05
28183829.31264455	316227766016.83795	8.00383410847851e-05
28183829.31264455	354813389233.5755	8.980449574884388e-05
28183829.31264455	398107170553.4973	0.00010076230150948503
28183829.31264455	446683592150.963	0.00011305716179158076
28183829.31264455	501187233627.2722	0.00012685222192115647
28183829.31264455	562341325190.3491	0.00014233053396474558
28183829.31264455	630957344480.1932	0.0001596974857190969
28183829.31264455	707945784384.1381	0.0001791835260824511
28183829.31264455	794328234724.2814	0.00020104722297140725
28183829.31264455	891250938133.7455	0.00022557869436008068
28183829.31264455	1000000000000.0	0.0002531034579693526
28183829.31264455	1122018454301.963	0.0002839867506892549
28183829.31264455	1258925411794.1675	0.00031863837505059507
28183829.31264455	1412537544622.754	0.00035751902374459146
28183829.31264455	1584893192461.1143	0.0004011429424054537
28183829.31264455	1778279410038.9229	0.00045008978419190855
28183829.31264455	1995262314968.8787	0.0005050090439561093
28183829.31264455	2238721138568.34	0.0005666294669081464
28183829.31264455	2511886431509.5796	0.0006357687186222239
28183829.31264455	2818382931264.4546	0.0007133442349620478
28183829.31264455	3162277660168.3794	0.000800385395897333
28183829.31264455	3548133892335.7534	0.0008980471847505905
28183829.31264455	3981071705534.973	0.001007625514124088
28183829.31264455	4466835921509.63	0.0011305744218727302
28183829.31264455	5011872336272.725	0.001268525365302977
28183829.31264455	5623413251903.49	0.0014233088696200794
28183829.31264455	6309573444801.93	0.0015969788178853957
28183829.31264455	7079457843841.381	0.0017918397047967495
28183829.31264455	7943282347242.8125	0.002010477215932935
28183829.31264455	8912509381337.459	0.0022557925382303873
28183829.31264455	10000000000000.0	0.002531047134135393
28183829.31264455	11220184543019.629	0.002839881593208007
28183829.31264455	12589254117941.676	0.0031863995556118472
28183829.31264455	14125375446227.541	0.003575199104176066
28183829.31264455	15848931924611.14	0.004011439372689396
28183829.31264455	17782794100389.227	0.004500909004470993
28183829.31264455	19952623149688.79	0.005050102964150331
28183829.31264455	22387211385683.4	0.005666308721901721
28183829.31264455	25118864315095.797	0.006357718720984714
28183829.31264455	28183829312644.547	0.00713347773220593
28183829.31264455	31622776601683.797	0.008003893658887169
28183829.31264455	35481338923357.53	0.008980700905624646
28183829.31264455	39810717055349.734	0.010076512148677214
28183829.31264455	44668359215096.305	0.01130603258581376
28183829.31264455	50118723362727.25	0.0126856086667242
28183829.31264455	56234132519034.914	0.01423348702811748
28183829.31264455	63095734448019.305	0.01597023511461542
28183829.31264455	70794578438413.81	0.017918898518139728
28183829.31264455	79432823472428.14	0.020105334818116886
28183829.31264455	89125093813374.6	0.022558612640398858
28183829.31264455	100000000000000.0	0.025311179685977063
28183829.31264455	112201845430196.3	0.028399610707819243
28183829.31264455	125892541179416.62	0.03186496633151718
28183829.31264455	141253754462275.53	0.03575381485766839
28183829.31264455	158489319246111.4	0.04011644008199965
28183829.31264455	177827941003892.25	0.04501146423034119
28183829.31264455	199526231496887.88	0.05050374361918235
28183829.31264455	223872113856833.78	0.05666620261450759
28183829.31264455	251188643150958.22	0.06358058813679135
28183829.31264455	281838293126445.5	0.0713386816785979
28183829.31264455	316227766016837.94	0.08004506118665257
28183829.31264455	354813389233575.3	0.08981214718638611
28183829.31264455	398107170553496.94	0.10077101150959421
28183829.31264455	446683592150963.44	0.11306710280080959
28183829.31264455	501187233627272.5	0.12686330401504795
28183829.31264455	562341325190349.06	0.14234376498228415
28183829.31264455	630957344480193.0	0.15971552214583887
28183829.31264455	707945784384137.4	0.17920407434644917
28183829.31264455	794328234724282.1	0.2010706773722082
28183829.31264455	891250938133746.0	0.2256049386877965
28183829.31264455	1000000000000000.0	0.2531386077201921
28183829.31264455	1122018454301962.9	0.28402740677029653
28183829.31264455	1258925411794166.2	0.31868470309732483
28183829.31264455	1412537544622755.5	0.3575782716337298
28183829.31264455	1584893192461114.0	0.4012095900905446
28183829.31264455	1778279410038922.8	0.45016568251742434
28183829.31264455	1995262314968879.0	0.5051080445207081
28183829.31264455	2238721138568337.8	0.5667409005061008
28183829.31264455	2511886431509582.0	0.6358956410911343
28183829.31264455	2818382931264455.0	0.7135019609358918
28183829.31264455	3162277660168379.0	0.8005649475942348
28183829.31264455	3548133892335753.0	0.8982515400808703
28183829.31264455	3981071705534969.0	1.0078806249367125
28183829.31264455	4466835921509635.0	1.1308648662093557
28183829.31264455	5011872336272725.0	1.2688830277512393
28183829.31264455	5623413251903491.0	1.4237128348344978
28183829.31264455	6309573444801930.0	1.5974367690760736
28183829.31264455	7079457843841374.0	1.7924011541380411
28183829.31264455	7943282347242822.0	2.0111151487505703
28183829.31264455	8912509381337459.0	2.25656418468383
28183829.31264455	1e+16	2.5319166999071996
28183829.31264455	1.1220184543019628e+16	2.8408699365960435
28183829.31264455	1.258925411794166e+16	3.1875874214926476
28183829.31264455	1.4125375446227554e+16	3.5765469811405475
28183829.31264455	1.5848931924611142e+16	4.012960377648334
28183829.31264455	1.778279410038923e+16	4.502647169730596
28183829.31264455	1.9952623149688788e+16	5.052065737840914
28183829.31264455	2.238721138568338e+16	5.668539085217149
28183829.31264455	2.5118864315095824e+16	6.3602212236799245
28183829.31264455	2.8183829312644548e+16	7.136306290395847
28183829.31264455	3.1622776601683796e+16	8.007087194310694
28183829.31264455	3.548133892335753e+16	8.983937254624387
28183829.31264455	3.98107170553497e+16	10.080189081161897
28183829.31264455	4.4668359215096344e+16	11.309953794122787
28183829.31264455	5.011872336272725e+16	12.689716120467978
28183829.31264455	5.623413251903491e+16	14.237803101684245
28183829.31264455	6.3095734448019304e+16	15.97438174306813
28183829.31264455	7.079457843841373e+16	17.922770123860687
28183829.31264455	7.943282347242822e+16	20.108802585476724
28183829.31264455	8.912509381337458e+16	22.560889089984585
28183829.31264455	1e+17	25.311465236518117
28183829.31264455	1.122018454301963e+17	28.39731549093128
28183829.31264455	1.2589254117941662e+17	31.85856503483254
28183829.31264455	1.4125375446227554e+17	35.741694187646594
28183829.31264455	1.5848931924611142e+17	40.09617849643826
28183829.31264455	1.778279410038923e+17	44.98014288116436
28183829.31264455	1.9952623149688787e+17	50.45875449592698
28183829.31264455	2.2387211385683376e+17	56.60089492105464
28183829.31264455	2.5118864315095824e+17	63.488916679279825
28183829.31264455	2.8183829312644547e+17	71.21318043073157
28183829.31264455	3.162277660168379e+17	79.87004387488282
28183829.31264455	3.548133892335753e+17	89.58021062786368
28183829.31264455	3.981071705534969e+17	100.45931969909954
28183829.31264455	4.4668359215096346e+17	112.65361995716319
28183829.31264455	5.0118723362727245e+17	126.31618147337211
28183829.31264455	5.6234132519034906e+17	141.62162919041367
28183829.31264455	6.309573444801929e+17	158.76540016286452
28183829.31264455	7.079457843841373e+17	177.96310302030304
28183829.31264455	7.943282347242821e+17	199.46081341378692
28183829.31264455	8.912509381337459e+17	223.51771060367471
28183829.31264455	1e+18	250.43774410672125
28183829.31264455	1.1220184543019652e+18	280.53971085124164
28183829.31264455	1.258925411794166e+18	314.1972414922436
28183829.31264455	1.4125375446227553e+18	351.81282155788324
28183829.31264455	1.584893192461111e+18	393.8350574971969
28183829.31264455	1.7782794100389228e+18	440.72893007851786
28183829.31264455	1.9952623149688827e+18	493.077943351671
28183829.31264455	2.238721138568338e+18	551.4445072214359
28183829.31264455	2.5118864315095823e+18	616.4675722411044
28183829.31264455	2.8183829312644495e+18	688.8827626137212
28183829.31264455	3.1622776601683794e+18	769.4478143874308
28183829.31264455	3.5481338923357604e+18	858.9971360303829
28183829.31264455	3.981071705534969e+18	958.4502094423202
28183829.31264455	4.466835921509635e+18	1068.7740306544815
28183829.31264455	5.011872336272715e+18	1191.0182050365493
28183829.31264455	5.623413251903491e+18	1326.3429417749667
28183829.31264455	6.309573444801944e+18	1475.9189412210287
28183829.31264455	7.079457843841373e+18	1641.0996059732765
28183829.31264455	7.943282347242822e+18	1823.208585966823
28183829.31264455	8.912509381337441e+18	2023.7488980415312
28183829.31264455	1e+19	2244.3641965942174
28183829.31264455	1.1220184543019653e+19	2486.6283319364034
28183829.31264455	1.2589254117941662e+19	2752.3847608516794
28183829.31264455	1.4125375446227554e+19	3043.3928169865667
28183829.31264455	1.5848931924611109e+19	3361.7829717976215
28183829.31264455	1.7782794100389229e+19	3709.564002743675
28183829.31264455	1.9952623149688828e+19	4088.787316050224
28183829.31264455	2.238721138568338e+19	4502.045769542915
28183829.31264455	2.5118864315095822e+19	4951.592196824296
28183829.31264455	2.818382931264449e+19	5440.11690251144
28183829.31264455	3.162277660168379e+19	5970.506615876628
28183829.31264455	3.5481338923357606e+19	6545.549992486404
28183829.31264455	3.9810717055349694e+19	7168.435335792711
28183829.31264455	4.466835921509635e+19	7842.684018970843
28183829.31264455	5.011872336272715e+19	8571.604381166677
28183829.31264455	5.623413251903491e+19	9359.481278287274
28183829.31264455	6.309573444801943e+19	10210.069187566534
28183829.31264455	7.079457843841374e+19	11127.86143310569
28183829.31264455	7.943282347242822e+19	12117.7904249408
28183829.31264455	8.91250938133744e+19	13185.00336318824
28183829.31264455	1e+20	14334.613023634694
28183829.31264455	1.1220184543019654e+20	15572.944702477243
28183829.31264455	1.2589254117941663e+20	16906.778786312985
28183829.31264455	1.4125375446227555e+20	18342.149870204412
28183829.31264455	1.5848931924611108e+20	19889.382871846792
28183829.31264455	1.778279410038923e+20	21551.036900725285
28183829.31264455	1.995262314968883e+20	23340.39303764436
28183829.31264455	2.2387211385683375e+20	25262.882812359505
28183829.31264455	2.511886431509582e+20	27335.258301572325
28183829.31264455	2.8183829312644494e+20	29560.94870438114
28183829.31264455	3.1622776601683794e+20	31953.770249282665
28183829.31264455	3.54813389233576e+20	34530.595362138716
28183829.31264455	3.981071705534969e+20	37296.879477203365
28183829.31264455	4.466835921509635e+20	40274.655492319
28183829.31264455	5.011872336272715e+20	43472.42673398977
28183829.31264455	5.6234132519034906e+20	46916.21543488113
28183829.31264455	6.309573444801942e+20	50617.37422720441
28183829.31264455	7.079457843841373e+20	54593.866936921346
28183829.31264455	7.943282347242822e+20	58870.87160351049
28183829.31264455	8.91250938133744e+20	63464.187797660685
28183829.31264455	1e+21	68404.09012989953
28183829.31264455	1.1220184543019653e+21	73720.20574431591
28183829.31264455	1.2589254117941662e+21	79435.77395238804
28183829.31264455	1.4125375446227555e+21	85581.6932336783
28183829.31264455	1.5848931924611107e+21	92193.03731687528
28183829.31264455	1.7782794100389228e+21	99306.5486601782
28183829.31264455	1.995262314968883e+21	106945.10153391097
28183829.31264455	2.2387211385683378e+21	115184.2409206874
28183829.31264455	2.511886431509582e+21	124020.61777900906
28183829.31264455	2.8183829312644495e+21	133542.8344461669
28183829.31264455	3.1622776601683794e+21	143787.08471827724
28183829.31264455	3.5481338923357606e+21	154802.2097011447
28183829.31264455	3.9810717055349697e+21	166674.94011469613
28183829.31264455	4.466835921509635e+21	179440.91499299448
28183829.31264455	5.011872336272714e+21	193180.7839735939
28183829.31264455	5.623413251903491e+21	207974.63223644177
28183829.31264455	6.309573444801943e+21	223907.2213698559
28183829.31264455	7.079457843841373e+21	241042.65988477244
28183829.31264455	7.943282347242821e+21	259516.87881035474
28183829.31264455	8.91250938133744e+21	279409.60433319176
28183829.31264455	1e+22	300824.9136716395
